cancerType	TF.ChIPseq	totalTFBS	totalSamples	bmr	activeTFBS	nSNVs	nSamples	pvalue.poibin	pvalue.binom	pvalue.pois	expVal.poibin	expVal.binom	expVal.pois	sigVal.poibin	sigVal.binom	sigVal.pois
Bladder-TCC	GSE54855.ESR1.MCF7	16549	23	0.0885652538744901	10052	6	5	0.042065931752417	0.0475360207278894	0.0560531171537884	2	2	2	4	4	5
Bladder-TCC	GSE60270.GATA3.MCF7	157040	23	0.225494054667243	29400	2	2	0.985093815363511	0.978429797528176	0.965403953356816	5	5	5	8	9	9
Bladder-TCC	ENCSR028NUR.ZNF592.MCF7	113936	23	0.276340890596856	38160	12	8	0.273163652935192	0.288610399756155	0.306289755320226	6	6	6	10	10	11
Bladder-TCC	GSE60270.ESR1_P118.MCF7_SHCTR	16281	23	0.00475939626269354	501	0	0	1	1	1	0	0	0	1	1	1
Bladder-TCC	GSE60270.MED1.MCF7	11196	23	0.0159283605209102	1693	0	0	1	1	1	0	0	0	2	2	2
Bladder-TCC	GSE53531.ESR1.MCF7_SHESR1	19115	23	0	0	0	0	1	1	1	0	0	0	0	0	0
Bladder-TCC	GSE60270.PRKDC.MCF7_SHRARS_E2	2445	23	0	0	0	0	1	1	1	0	0	0	0	0	0
Bladder-TCC	GSE60270.PRKDC.MCF7_SHCTR	4326	23	0	0	0	0	1	1	1	0	0	0	0	0	0
Bladder-TCC	GSE60270.PRKDC.MCF7_SHRARS	6278	23	0.00510934841710524	538	0	0	1	1	1	0	0	0	1	1	1
CNS-Oligo	GSE72082.GABPA.MCF7	264736	18	0.0450913087595445	83404	1	1	0.565593187710462	0.564173904225196	0.555872483150197	1	1	1	2	2	2
CNS-Oligo	ERP000380.CTCF.MCF7	10140056	18	0.566284670148562	1627822	11	8	0.912260377615523	0.899338234875714	0.796674284612783	10	10	10	13	14	16
CNS-Oligo	ERP000209.STAG1.MCF7_E2	17027359	18	0.839050292989223	4009464	40	15	0.681000637945814	0.672980859542542	0.54485025875277	15	15	15	17	17	22
CNS-Oligo	ERP000209.RAD21.MCF7	13776726	18	0.653563297476287	2116779	20	12	0.564641390119935	0.561865177275178	0.511180504048956	12	12	12	15	15	18
CNS-Oligo	GSE54027.HOXC11.MCF7_LY2_TAMOXIFEN	17441	18	0.00121097752821632	2182	0	0	1	1	1	0	0	0	0	0	0
CNS-Oligo	GSE54027.HOXC11.MCF7_LY2	1185	18	0	0	0	0	1	1	1	0	0	0	0	0	0
CNS-Oligo	GSE54693.MBD2.MCF7	46115	18	0.000651210730524617	1173	0	0	1	1	1	0	0	0	0	0	0
CNS-Oligo	GSE45852.HSF1.MCF7_CHX_10UM	518860	18	0.131965019967149	257945	7	6	0.0222605588951063	0.0237859355668805	0.0342096361855205	2	2	2	5	5	5
CNS-Oligo	GSE38901.HSF1.MCF7	419631	18	0.0782505208127558	147738	2	2	0.417658951298402	0.416791987620356	0.411101440569556	1	1	1	3	3	4
CNS-Oligo	GSE72082.RAD21.MCF7	16990222	18	0.634772170780388	1999514	23	14	0.137372933228394	0.1547683268904	0.259579015860913	11	11	11	14	15	17
CNS-Oligo	GSE60270.ESR1.MCF7	1198415	18	0.0333818781355597	61309	0	0	1	1	1	0	0	0	2	2	2
CNS-Oligo	GSE47027.NR5A2.MCF7	1572469	18	0.0898302877021575	170847	0	0	1	1	1	1	1	1	4	4	4
CNS-Oligo	GSE14664.ESR1.MCF7_E2	8359130	18	0.382715033711595	907228	15	10	0.0954362940306529	0.104032592339872	0.158416239887915	7	7	7	10	10	11
CNS-Oligo	GSE45822.ESR1.MCF7	9488079	18	0.278112212730627	603891	6	6	0.382381911467906	0.383728832049439	0.385095627479401	5	5	5	8	8	9
CNS-Oligo	ENCSR000EWX.E2F1.MCF7	20812334	18	0.969121550602442	9720619	100	17	0.905438700460899	0.894707783072635	0.574401025876369	18	18	17	18	18	25
CNS-Oligo	ENCSR000BUM.SIN3A.MCF7	17719276	18	0.933253295206206	6744730	85	18	0.259264534266474	0.288397556733195	0.416589206178901	17	17	17	18	18	24
CNS-Oligo	ENCSR000BUL.MAX.MCF7	18820112	18	0.960238765679955	8685894	103	18	0.458312647910718	0.481754995862779	0.463329098343559	17	17	17	18	18	24
CNS-Oligo	ENCSR000BUZ.PML.MCF7	3545504	18	0.745223272912333	2830057	38	16	0.10539545056349	0.125815220364902	0.274119641128379	13	13	13	16	16	20
CNS-Oligo	ENCSR000DMQ.MYC.MCF7	13339902	18	0.942486774217196	7277197	82	18	0.315888186926771	0.344314063252213	0.432584245788936	17	17	17	18	18	24
CNS-Oligo	GSE78113.CTCF.MCF7_NORMOXIA	19994890	18	0.780976033052715	3202222	30	12	0.938523191569059	0.921710369006333	0.744786509206264	14	14	14	17	17	20
CNS-Oligo	ERP000901.CREBBP.MCF7	15399185	18	0.820316028496875	3713024	47	16	0.326628330534368	0.347526947479663	0.407923273067576	15	15	15	17	17	21
CNS-Oligo	ENCSR000DMO.CTCF.MCF7	23529664	18	0.921037913695507	6168675	58	18	0.198904018123925	0.227507198335367	0.395482055872226	17	17	16	18	18	24
CNS-Oligo	ENCSR000DMJ.MYC.MCF7	30136040	18	0.931562880366592	6657328	60	17	0.644961035462138	0.648261203145689	0.509794692694883	17	17	17	18	18	24
CNS-Oligo	ENCSR000DMM.MYC.MCF7	22494984	18	0.969275118101922	9741564	99	18	0.55142521282719	0.570226185599326	0.478928659345838	18	18	17	18	18	25
CNS-Oligo	GSE76454.ZNF143.MCF7	22060336	18	0.951921986930177	7945470	85	18	0.385496223050312	0.41193096971387	0.448934299160754	17	17	17	18	18	24
CNS-Oligo	GSE76454.ZNF143.MCF7_E2	18886140	18	0.944812455013761	7428493	88	18	0.331868757804359	0.359932427417349	0.436614895745878	17	17	17	18	18	24
CNS-Oligo	ERP000209.STAG1.MCF7_E2_SHCTCF	14398348	18	0.844369702307184	4101793	41	16	0.438568362847135	0.452913517967124	0.452250923959847	15	15	15	17	17	22
CNS-Oligo	ERP000209.STAG1.MCF7	18703130	18	0.824596181733158	3777152	37	15	0.611534172598615	0.609149832671116	0.518155769268392	15	15	15	17	17	21
CNS-Oligo	ERP000209.STAG1.MCF7_E2_SHCTR	16979276	18	0.692655494057078	2388190	27	14	0.29211648787496	0.308446145866091	0.368661546538877	13	13	12	15	16	19
CNS-Oligo	ENCSR000AHF.TAF1.MCF7	1789392	18	0.57556769469429	1673813	22	13	0.13844117908447	0.153668505493622	0.243753405816645	10	10	10	14	14	16
CNS-Oligo	GSE60270.MED1.MCF7_SHRARS_E2	13190631	18	0.946815670581305	7565362	82	18	0.346232997674383	0.373919290061687	0.440086642289646	17	17	17	18	18	24
CNS-Oligo	GSE78113.CTCF.MCF7_HYPOXIA	17949961	18	0.713204599058923	2548755	26	11	0.903405309012329	0.886157462757016	0.734119178631573	13	13	13	16	16	19
CNS-Oligo	ENCSR000BVA.SRF.MCF7	2625421	18	0.541456679269868	1510510	20	13	0.0822375359206572	0.0948491455745608	0.185020594823703	10	10	10	13	13	15
CNS-Oligo	GSE60270.MED1.MCF7_SHRARS	15821664	18	0.946102396800362	7515899	76	17	0.751676109934009	0.747141209574103	0.535132607770586	17	17	17	18	18	24
CNS-Oligo	ENCSR000BSS.ELF1.MCF7	8806972	18	0.883969920906394	4947244	52	16	0.65440242815292	0.651532549513868	0.524446572385667	16	16	16	18	18	23
CNS-Oligo	ENCSR000DML.CTCF.MCF7	18200587	18	0.83914326747044	4011044	40	15	0.681442207037396	0.67338749770082	0.545020451059375	15	15	15	17	17	22
CNS-Oligo	ERP000380.CTCF.MCF7_E2	11890423	18	0.647927101230378	2080795	18	10	0.872908957320901	0.856666872134885	0.726898263962874	12	12	11	15	15	18
CNS-Oligo	ENCSR000DMV.CTCF.MCF7	20366728	18	0.840281531331746	4030483	44	16	0.418217884595593	0.433944707877042	0.444719611672693	15	15	15	17	17	22
CNS-Oligo	GSE23730.ERG.MCF7	14122669	18	0.944160413496075	7385279	82	18	0.327314062148506	0.355487369572813	0.43548482779926	17	17	17	18	18	24
CNS-Oligo	ERP000380.CTCF.MCF7_TAM	11024097	18	0.620521858002921	1915452	16	9	0.915368843162405	0.90113740299657	0.7827092166812	11	11	11	14	14	17
CNS-Oligo	GSE41820.ARNT.MCF7	60988959	18	0.560464612886597	1599598	15	9	0.788900778653539	0.775444249938437	0.67704149353964	10	10	10	13	13	16
CNS-Oligo	ENCSR000BUK.GABPA.MCF7	6068977	18	0.849822729524548	4200743	47	15	0.731342160788485	0.719482714866616	0.56442428248432	15	15	15	17	18	22
CNS-Oligo	GSE51274.GATA3.MCF7	16735521	18	0.498390699611112	1324329	16	10	0.397338379211878	0.40190090185176	0.408775195820931	9	9	9	12	12	14
CNS-Oligo	GSE23852.FOXA1.MCF7_E2	15045281	18	0.348157805744168	800622	9	8	0.260069834790452	0.266159684480953	0.293501631929602	6	6	6	10	10	11
CNS-Oligo	GSE68355.ESR1.MCF7_R5020	27974567	18	0.770456667252092	3085160	38	13	0.802043652447647	0.784648573859435	0.628451485909989	14	14	14	16	17	20
CNS-Oligo	GSE68355.ESR1.MCF7_PROG	32812056	18	0.877017710455439	4773994	52	14	0.955465014064549	0.939005320250971	0.707751570090903	16	16	16	18	18	23
CNS-Oligo	GSE68355.ESR1.MCF7	17569914	18	0.551094213880656	1555104	16	10	0.586403802973358	0.58155404362735	0.531983963604882	10	10	10	13	13	15
CNS-Oligo	GSE23852.TFAP2C.MCF7_E2	11991285	18	0.79395226778319	3356857	38	16	0.227306875922274	0.251056485885179	0.359710944775653	14	14	14	17	17	21
CNS-Oligo	ERP003844.ESR1.MCF7_LY2	26814405	18	0.84992840640795	4202706	50	16	0.467012973812965	0.479317599855908	0.462479165386463	15	15	15	17	18	22
CNS-Oligo	ENCSR000BST.GATA3.MCF7	24149589	18	0.708184938063637	2508233	33	14	0.346782437559629	0.360749106365671	0.399199766367346	13	13	13	16	16	19
CNS-Oligo	ERP000783.ESR1.MCF7	26945331	18	0.475597951106965	1233486	13	10	0.3208314532789	0.328283135755845	0.354931079351912	9	9	8	12	12	14
CNS-Oligo	ERP000901.CREBBP.MCF7_E2	24526377	18	0.879536925893992	4835283	59	16	0.629347559687697	0.628558613824599	0.516469805762709	16	16	16	18	18	23
CNS-Oligo	ENCSR000BUY.NR2F2.MCF7	16183180	18	0.730762210651181	2697808	34	15	0.223656080878612	0.244424156009885	0.340649269805584	13	13	13	16	16	19
CNS-Oligo	ERP001226.FOXA1.MCF7	19842160	18	0.29150279712556	639692	5	5	0.643566489933079	0.638156874211476	0.601736198157166	5	5	5	8	9	9
CNS-Oligo	GSE21234.TFAP2C.MCF7	18546489	18	0.689495815269966	2364692	25	14	0.281645440486676	0.298336699395777	0.362486227075186	12	12	12	15	15	18
CNS-Oligo	GSE36351.TFAP2C.MCF7	18546914	18	0.689503122767656	2364746	25	14	0.281669394553345	0.298359863137103	0.362500490372877	12	12	12	15	15	18
CNS-Oligo	ERP000380.ESR1.MCF7_SHFOXA1_E2	3894792	18	0.103083901949485	197724	0	0	1	1	1	2	2	2	4	4	4
CNS-Oligo	ERP005838.NRIP1.MCF7_E2	16987668	18	0.625327098040104	1943356	22	13	0.262676051363777	0.277508520420176	0.339602898047735	11	11	11	14	15	17
CNS-Oligo	ERP001226.AR.MCF7	15727286	18	0.428380163111551	1059635	11	7	0.723900318671348	0.714578005592246	0.650050304489596	8	8	8	11	11	13
CNS-Oligo	GSE41561.ESR1.MCF7	15730101	18	0.428310083074116	1059390	11	7	0.723688456199471	0.714372566480275	0.649885325095943	8	8	8	11	11	13
CNS-Oligo	ERP000209.ESR1.MCF7_E2	14876286	18	0.471225781633371	1216607	11	8	0.685426501582436	0.67658757887748	0.612077978298799	8	8	8	12	12	14
CNS-Oligo	ERP005838.NRIP1.MCF7	13409476	18	0.671111989942011	2233643	24	14	0.225326183097586	0.243353756434245	0.326939079456588	12	12	12	15	15	18
CNS-Oligo	GSE40129.ESR1.MCF7_SICTR_E2	13271876	18	0.329360380573161	745435	7	6	0.57773370625184	0.573640380526524	0.54276634528191	6	6	6	9	9	10
CNS-Oligo	ERP000901.NCOA2.MCF7_E2	9403229	18	0.492639395863043	1300941	13	7	0.880067111607359	0.868083951848094	0.780882783103607	9	9	9	12	12	14
CNS-Oligo	GSE40129.ESR1.MCF7_SIGATA_E2	14071580	18	0.424530237417322	1046229	12	9	0.332302617893588	0.338008788488272	0.357553751490999	8	8	7	11	11	12
CNS-Oligo	ERP000380.ESR1.MCF7_SHCRT_E2	9160100	18	0.271563174919018	586668	4	3	0.909109775002272	0.903378785634607	0.865604706481536	5	5	5	8	8	9
CNS-Oligo	ENCSR000DMR.CTCF.MCF7	17089402	18	0.638398974498297	2021557	16	10	0.852127506608817	0.836027759295505	0.710338619027928	12	12	11	15	15	17
CNS-Oligo	ERP000209.RAD21.MCF7_E2	10285017	18	0.562534477532049	1609583	14	9	0.794426510122785	0.780808667468233	0.681145968313822	10	10	10	13	14	16
CNS-Oligo	ERP000209.RAD21.MCF7_E2_SHCTR	16560643	18	0.613569844932803	1875844	13	9	0.904349559814001	0.889812002133719	0.771920918537701	11	11	11	14	14	17
CNS-Oligo	ERP000209.CTCF.MCF7_E2_SHCTR	17393385	18	0.63711760922155	2013738	20	12	0.501693007480528	0.502968606900137	0.476434967751269	12	12	11	15	15	17
CNS-Oligo	ENCSR000BTQ.RAD21.MCF7	15135435	18	0.464261805891824	1190068	14	8	0.662748209672073	0.654799344109078	0.595628614031174	8	8	8	12	12	13
CNS-Oligo	ENCSR125ZYC.KLF9.MCF7	5026831	18	0.792539052979845	3339423	26	14	0.698706700764034	0.68787368764422	0.563427061191626	14	14	14	17	17	21
CNS-Oligo	ERP000209.CTCF.MCF7_E2_SHCTCF	7259891	18	0.341477843275819	780795	9	6	0.621578189937184	0.616159453119758	0.577571195495711	6	6	6	9	10	10
CNS-Oligo	GSE70764.CTCF.MCF7	10233539	18	0.443134449971968	1112038	13	9	0.395472641405636	0.39901137589899	0.404161260209734	8	8	8	11	11	13
CNS-Oligo	ENCSR000DMS.CTCF.MCF7	9892285	18	0.409641920895051	995384	9	6	0.824613038682731	0.814312668107926	0.744441448055039	7	7	7	11	11	12
CNS-Oligo	ERP000783.CTCF.MCF7_TAM	7210531	18	0.423520839572896	1042732	10	7	0.709018154617432	0.700156559816658	0.638502087633158	8	8	7	11	11	12
CNS-Oligo	GSE41561.NR2F1.MCF7	42769202	18	0.966853040962451	9425020	99	18	0.524931379850998	0.545115354682515	0.474752813502344	18	18	17	18	18	25
CNS-Oligo	GSE48930.AR.MCF7	13020525	18	0.749356022552682	2869598	35	17	0.0280975716736754	0.0389729618836525	0.201531068519901	14	14	13	16	16	20
CNS-Oligo	GSE60270.MED1.MCF7_SHCTR_E2	5696578	18	0.823014209709899	3753219	39	16	0.338205660212524	0.358561969448792	0.412890890477702	15	15	15	17	17	21
CNS-Oligo	GSE60270.MED1.MCF7_SHCTR	7734385	18	0.885796275099575	4994985	56	18	0.0906320494324954	0.11272215794289	0.335467325155576	16	16	16	18	18	23
CNS-Oligo	GSE46055.KDM5B.MCF7	5643339	18	0.785469106887936	3254417	41	15	0.427965968929832	0.439772053330359	0.444233509707167	14	14	14	17	17	21
CNS-Oligo	ENCSR000DWH.CTCF.MCF7	17403425	18	0.594976507467569	1774085	15	9	0.870261354355896	0.855384229021297	0.741204154500915	11	11	11	14	14	16
CNS-Oligo	ENCSR000AHD.CTCF.MCF7	12789991	18	0.424106186189995	1044759	10	6	0.856207338140692	0.845669216992063	0.772884241023796	8	8	7	11	11	12
CNS-Oligo	ENCSR000DMP.MYC.MCF7	1149267	18	0.34634150018427	795207	8	5	0.811282036151615	0.802548318746545	0.745063405275172	6	6	6	9	10	11
CNS-Oligo	ERP000209.RAD21.MCF7_E2_SHCTCF	9644842	18	0.702149016569884	2460647	29	12	0.742557733739347	0.728565030195947	0.609184061186491	13	13	12	15	16	19
CNS-Oligo	GSE72249.FOXA1.MCF7	22240817	18	0.878620285206442	4812793	60	16	0.624168050288352	0.623811494743778	0.514816119180691	16	16	16	18	18	23
CNS-Oligo	ENCSR000BTP.HDAC2.MCF7	11449482	18	0.80124034021887	3449246	37	16	0.252256896138688	0.275638356080928	0.372958873427762	14	15	14	17	17	21
CNS-Oligo	GSE41820.AHR.MCF7	33044034	18	0.548583975410902	1543377	22	13	0.09221652856449	0.105483531787368	0.196701398918163	10	10	10	13	13	15
CNS-Oligo	ENCSR663ZZZ.MNT.MCF7	17952775	18	0.951003551511293	7873496	86	18	0.378143865644582	0.404835415904585	0.447343281686592	17	17	17	18	18	24
CNS-Oligo	ENCSR000BSU.JUND.MCF7	4064916	18	0.334577586305449	760565	10	7	0.394099010402665	0.39588938969646	0.397294572328487	6	6	6	9	9	10
CNS-Oligo	ENCSR000BSR.CEBPB.MCF7	13025822	18	0.495892707620269	1314131	10	9	0.583739399601556	0.578969379022851	0.534567301882398	9	9	9	12	12	14
CNS-Oligo	ENCSR000BUX.EGR1.MCF7	2196394	18	0.496138323548023	1315131	17	13	0.0368674823416208	0.0449322612144314	0.119227400977015	9	9	9	12	12	14
CNS-Oligo	ENCSR954WVZ.ESRRA.MCF7	4516950	18	0.4363994381509	1087912	18	8	0.566742414014597	0.562743716242674	0.526649496396175	8	8	8	11	11	13
CNS-Oligo	GSE23852.TFAP2C.MCF7_ETOH	13198710	18	0.80942696482991	3558315	49	16	0.282561257655757	0.30515916574358	0.387922614306487	15	15	14	17	17	21
CNS-Oligo	ENCSR000EWS.GATA3.MCF7	5950657	18	0.150548387448832	297955	5	5	0.119050774717918	0.122003842443086	0.138564576278597	3	3	3	5	5	6
CNS-Oligo	GSE80808.FOXA1.MCF7	13108468	18	0.381465263766587	903249	10	8	0.369626377770214	0.373035934268048	0.381384173569306	7	7	7	10	10	11
CNS-Oligo	GSE54592.ESR1.MCF7_LY2_ETOH	10984516	18	0.500488263521174	1332940	19	11	0.230259775338881	0.241647137682024	0.295054356880078	9	9	9	12	12	14
CNS-Oligo	GSE68355.PGR.MCF7_R5020	20287631	18	0.790174911737984	3310593	39	14	0.688820826218917	0.67871212883812	0.559003494746836	14	14	14	17	17	21
CNS-Oligo	GSE60270.FOXA1.MCF7_E2	21756395	18	0.576333104038669	1677660	16	12	0.287424077658976	0.299404822788934	0.346456357734062	10	10	10	14	14	16
CNS-Oligo	GSE60270.GATA3.MCF7_E2	2905181	18	0.101617306566297	194727	2	2	0.560950874723566	0.558828705100559	0.545768730746005	2	2	2	4	4	4
CNS-Oligo	GSE72249.FOXA1.MCF7_DEX	20084046	18	0.728761556548093	2680216	33	15	0.21772674272745	0.238552919746413	0.336937185521161	13	13	13	16	16	19
CNS-Oligo	GSE72249.FOXA1.MCF7_E2	20462464	18	0.64535612692753	2064617	24	13	0.327125257050415	0.339696570626048	0.380255340219414	12	12	11	15	15	17
CNS-Oligo	GSE68355.PGR.MCF7_PROG	29558101	18	0.895831122541652	5276061	64	16	0.720826508250311	0.712650467586224	0.545603190334541	16	16	16	18	18	23
CNS-Oligo	GSE40129.FOXA1.MCF7_SICTR	19869711	18	0.419491004853104	1028844	10	9	0.315851661156215	0.32204044431317	0.345025820811617	8	8	7	11	11	12
CNS-Oligo	GSE40129.GATA3.MCF7_E2	7230604	18	0.0742116822586723	139758	3	3	0.143763094290107	0.144931634418443	0.151212172694827	1	1	1	3	3	3
CNS-Oligo	GSE29073.GATA3.MCF7_DMSO	2093721	18	0.0687645803635139	129060	3	3	0.121395645714374	0.122538633781464	0.12880329906609	1	1	1	3	3	3
CNS-Oligo	ERP000380.FOXA1.MCF7_E2_TAM	14794653	18	0.232098420443618	486632	5	5	0.409504833990841	0.409648305721084	0.405849038667367	4	4	4	7	7	8
CNS-Oligo	GSE29073.GATA3.MCF7_E2	4309448	18	0.136196932887173	266967	4	4	0.220969171356594	0.222853232955053	0.232117913298131	2	2	2	5	5	5
CNS-Oligo	GSE44737.MBD3.MCF7	5422209	18	0.575584226477852	1673896	24	10	0.67170712806626	0.662356905539795	0.586287169555089	10	10	10	14	14	16
CNS-Oligo	ENCSR557JTZ.GTF2F1.MCF7	7625911	18	0.880816948493656	4867060	54	18	0.0809076341473395	0.101845519463776	0.327153135618815	16	16	16	18	18	23
CNS-Oligo	ENCSR468LUO.SIN3A.MCF7	21858991	18	0.975014589290319	10627757	107	18	0.619001691660615	0.634161766433114	0.488804542786928	18	18	17	18	18	25
CNS-Oligo	ERP000901.NCOA3.MCF7_E2	8420303	18	0.420639152029556	1032789	8	7	0.700012990415278	0.69143876199063	0.631550861748166	8	8	7	11	11	12
CNS-Oligo	ENCSR636EYA.CTBP1.MCF7	20293484	18	0.906744969353307	5624264	59	17	0.473184041401968	0.489513354604274	0.465893086427672	16	16	16	18	18	23
CNS-Oligo	ERP000380.ESR1.MCF7_E2_TAM	3237854	18	0.168913069201331	338521	2	2	0.837652305600725	0.833324621316361	0.806810329777132	3	3	3	6	6	6
CNS-Oligo	GSE41561.KLF4.MCF7	3165526	18	0.534175730447283	1477572	21	11	0.331629501243902	0.340262151354535	0.368934205483139	10	10	9	13	13	15
CNS-Oligo	GSE60270.ESR1.MCF7_E2	9181088	18	0.250916574443908	533552	4	4	0.703198878265657	0.697424669100155	0.660479950574553	4	4	4	8	8	8
CNS-Oligo	ENCSR017CEO.CUX1.MCF7	7858964	18	0.485317934466608	1271629	11	9	0.546104005980648	0.543114974454987	0.509052608472039	9	9	9	12	12	14
CNS-Oligo	GSE48930.ESR1.MCF7	21344189	18	0.887222188411873	5032947	55	17	0.358305038041822	0.381522631565967	0.431061018591615	16	16	16	18	18	23
CNS-Oligo	GSE59530.ESR1.MCF7_E2_TNF	6067263	18	0.176302465854567	355143	4	4	0.39490332110552	0.394839350795355	0.391563867372387	3	3	3	6	6	6
CNS-Oligo	GSE60270.TFAP2A.MCF7_E2	8013597	18	0.714974847297197	2563258	32	17	0.0130884463649732	0.0194876408754394	0.155271318701924	13	13	13	16	16	19
CNS-Oligo	ENCSR000BUN.TCF12.MCF7	3184236	18	0.153931580676245	305350	4	4	0.295301490202658	0.296565437505666	0.301566163625238	3	3	3	5	5	6
CNS-Oligo	GSE59530.ESR1.MCF7_SHCTR_E2_TNF	8164030	18	0.548586123268395	1543387	19	10	0.577422249924702	0.573053335189206	0.526280161999862	10	10	10	13	13	15
CNS-Oligo	ERP000209.ESR1.MCF7	4472793	18	0.265755514416603	571548	9	7	0.172284466472323	0.177784094752416	0.206907343436614	5	5	5	8	8	9
CNS-Oligo	ENCSR000BTR.EP300.MCF7	3598700	18	0.156221440435041	310375	4	4	0.305289490478542	0.306443204395765	0.310730359019263	3	3	3	5	5	6
CNS-Oligo	ENCSR288IJC.MAZ.MCF7	10078116	18	0.925016818451325	6343083	64	18	0.216933895283458	0.245863082927837	0.402347360553476	17	17	16	18	18	24
CNS-Oligo	ENCSR348JOJ.MTA1.MCF7	7390985	18	0.818864546897479	3691719	46	17	0.113278841905193	0.136518371323307	0.311101858973153	15	15	15	17	17	21
CNS-Oligo	ERP000901.NCOA3.MCF7	27589451	18	0.579904616693201	1695724	19	13	0.147201430823051	0.162636262529872	0.251692938078616	10	10	10	14	14	16
CNS-Oligo	GSE55921.BRD4.MCF7	6081286	18	0.857155347258664	4341324	42	15	0.764346232569755	0.750192979662266	0.577567838591835	16	16	15	17	18	22
CNS-Oligo	GSE55921.BRD4.MCF7_E2	5652072	18	0.84664822550919	4142589	48	15	0.716702977976871	0.705925428195946	0.558687475279416	15	15	15	17	17	22
CNS-Oligo	ENCSR234VCE.DPF2.MCF7	14614819	18	0.635060419630615	2001256	21	12	0.493862883450833	0.495627028089776	0.472053855475764	11	11	11	14	15	17
CNS-Oligo	GSE23852.FOXA1.MCF7_ETOH	14514257	18	0.357271454839196	828068	8	7	0.47778081072795	0.476957859322514	0.46256438896051	6	6	6	10	10	11
CNS-Oligo	GSE72249.ESR1.MCF7_E2	6300776	18	0.138422224432288	271732	0	0	1	1	1	2	2	2	5	5	5
CNS-Oligo	GSE72249.NR3C1.MCF7_DEX	4584412	18	0.088614722799473	168405	4	4	0.0674403501971343	0.0690030854225318	0.0781347770346876	1	1	1	4	4	4
CNS-Oligo	ERP000380.FOXA1.MCF7	11476797	18	0.402257034004535	970733	10	9	0.262244086564375	0.269718197528536	0.302776663386601	7	7	7	11	11	12
CNS-Oligo	GSE40129.FOXA1.MCF7_SIGATA	24055121	18	0.410854480032455	999467	9	8	0.474597892461363	0.474320403163651	0.459986382244113	7	7	7	11	11	12
CNS-Oligo	GSE48096.ESR2.MCF7_C412_E2	274239	18	0.0518686656843851	96338	0	0	1	1	1	1	1	1	3	3	3
CNS-Oligo	ENCSR197DJH.SREBF1.MCF7	2100384	18	0.268947679033766	579841	4	4	0.761425235526661	0.75471658832223	0.711950307899399	5	5	5	8	8	9
CNS-Oligo	ENCSR000BUI.FOSL2.MCF7	5738443	18	0.262377228190982	562818	9	7	0.163540199074644	0.169033380819012	0.198507896729401	5	5	5	8	8	9
CNS-Oligo	ENCSR155VDK.ZBTB11.MCF7	710497	18	0.281385104684014	612568	12	9	0.0364242933911653	0.040681080111459	0.0724149353219077	5	5	5	8	8	9
CNS-Oligo	GSE60270.TFAP2A.MCF7	2342579	18	0.391111913481469	934215	11	8	0.403568046381891	0.405878042208229	0.407248201018682	7	7	7	10	10	12
CNS-Oligo	GSE72249.NR3C1.MCF7	294381	18	0.0514829547362186	95599	1	1	0.6154513268467	0.613799781103882	0.604139413993118	1	1	1	3	3	3
CNS-Oligo	ENCSR000EWT.TCF7L2.MCF7	3301060	18	0.204545971210453	420338	4	4	0.520711430691345	0.518434820319931	0.50204730376776	4	4	4	7	7	7
CNS-Oligo	GSE41561.TLE3.MCF7	2735634	18	0.0700959544263348	131668	2	2	0.363357717944713	0.362887962641486	0.359559090977709	1	1	1	3	3	3
CNS-Oligo	ERP002305.ESR1.MCF7_GLYC	5902330	18	0.227415287753703	475167	1	1	0.991349633374715	0.990383213313932	0.983318837322032	4	4	4	7	7	8
